src,dest
1312,6552
8750,5235
6142,5201
1282,4933
1744,6236
3196,6298
9919,6947
6306,2572
6658,1871
7818,6450
5634,3311
3676,2018
6286,4632
5736,9896
6023,4743
2224,3136
7375,7444
4359,1005
7303,6935
7156,852
6985,2660
5505,2954
5899,6343
3033,1686
8163,9953
8300,9938
2049,9522
6899,9287
1452,3648
2424,4009
5136,8491
5753,5943
5048,553
2150,3634
6228,1926
4871,5067
6439,3422
6063,8144
8174,4240
5148,1619
8892,4802
5051,3409
6321,9395
9061,8215
8433,6286
3928,9142
5734,5312
5079,8573
7156,4906
2540,6384
1500,9784
9882,2270
5370,6845
7596,5384
1386,6427
9269,2518
5447,7836
4345,2636
3183,6914
8755,4345
675,1702
4902,4355
3764,9995
5182,2269
7557,3223
8005,6322
3695,998
1762,3445
6808,3497
1036,3614
3858,2150
6781,7122
8632,1553
6132,4342
2378,2913
3729,9235
8258,7337
7120,4212
7803,5584
1498,5811
3222,9805
4805,9178
4445,3443
8372,6024
7519,3726
4712,8271
6654,5317
7452,5616
8850,9563
7733,5936
36,3382
5684,446
2038,7154
4134,9531
2435,4192
7242,2358
998,2553
9843,6406
241,460
8530,1358
5750,6983
6001,5861
7973,1851
2696,2150
1617,8028
2629,2313
5373,8804
5621,5167
641,9658
8873,2820
5567,9175
1585,9151
9904,9459
3305,1239
6895,618
7047,1088
5082,791
4519,2806
9417,8833
8642,6927
5461,2281
7135,2573
2028,8203
4110,9252
7191,9159
4087,3908
6048,333
5384,564
7803,3868
4021,668
8534,789
2325,1148
8996,6448
2202,4107
7674,7656
6850,9394
396,3453
7901,3291
490,1937
6540,3501
8562,603
6606,4472
1324,2269
3050,4768
3245,9251
6448,8821
8798,4280
6560,872
5969,6750
6056,4031
5082,279
7396,1068
45,6505
896,8790
9678,6378
6831,481
8271,3307
2499,8202
2585,4591
3990,8092
209,5075
5545,6425
133,8202
5048,3006
6626,7604
7488,3634
4690,438
9387,117
4229,298
4631,176
6689,385
8791,575
8377,5284
9405,4115
3699,4878
9033,6582
2828,140
5730,8013
5275,9582
1563,9680
2412,2694
6935,7358
8940,9011
3625,9814
2424,9156
684,8059
9321,3335
3152,8474
5241,7907
3781,8805
1078,8005
8024,1339
5521,6898
1401,6200
6328,5877
9056,7480
4132,1784
785,164
5251,3216
1145,5075
7114,9884
2463,7918
7196,216
7213,4365
6038,8974
1857,8152
2604,5313
292,7120
4226,578
6690,5292
840,5516
9091,4947
3068,7634
2695,7443
9515,8630
1650,1710
8108,6982
6084,7616
2743,5114
3472,5447
4281,9415
820,3222
3136,2495
2859,4728
8987,7491
7358,5939
2499,5308
4809,6643
4540,4862
7221,1058
6124,8631
2154,2103
2364,2537
2491,608
4265,4770
5084,7305
8440,544
6920,5024
3725,3147
5365,7667
2495,5415
6656,5093
8366,5943
1586,7191
7579,7003
5616,2246
3472,3345
6598,5114
9082,4712
3683,163
438,4655
6578,7431
6497,1590
6427,8985
6964,8296
8024,6631
529,4075
5933,5176
4561,7474
4384,1005
327,7749
7853,8210
7624,9877
9236,8955
9146,8489
9069,9814
663,643
7291,4561
3060,3544
2544,5185
5675,4761
9056,3286
7611,4667
1344,9702
7975,9005
1430,9657
1,1487
537,5785
6365,8791
4823,2336
6802,7219
4290,1609
1541,791
1541,7293
4767,7999
6137,5825
7938,5615
7616,9386
4788,7427
1277,5947
2270,2739
8723,6829
3696,9728
7829,6897
8678,4616
480,6737
2775,3241
151,4726
2687,9610
4265,5690
8457,6608
6449,353
6915,8255
8978,6899
1855,6390
3998,389
968,263
9759,8734
6713,5256
6168,2555
9377,2305
1217,4252
580,7287
2179,5410
786,5379
4828,4778
9614,2018
5043,797
5978,8394
6077,5421
8608,8815
2353,1816
7062,182
617,3940
2116,5392
1941,3207
9142,1669
1213,6284
351,8884
9151,2578
2165,6143
8901,1939
1599,445
7781,3173
9820,7470
9057,1152
438,370
1365,15
7462,6658
7730,1
9217,5933
9758,2601
531,1230
1175,5521
9395,8222
2564,3858
1949,1616
1777,5825
2615,8139
6631,2986
9965,559
9387,6721
4807,2773
9515,6303
3209,6499
7212,7836
6333,9575
8817,3177
7822,2030
6084,5158
3149,7491
5163,6462
4807,132
6868,7311
4122,2359
488,1014
6352,3554
6723,5185
3239,3436
7971,8119
1099,1461
6020,4487
4635,7368
8395,4913
6603,6089
8258,4097
6176,1867
3422,6286
3183,479
6710,8912
9275,3610
3065,480
3384,9864
6682,73
4971,6793
5005,8059
4687,6505
5003,9212
1791,4817
2822,3086
9447,3183
7344,7288
2934,92
732,9196
7829,5020
1811,4983
3445,8826
4702,4865
7991,3101
576,5410
8536,137
9658,8724
5312,4577
7902,9864
8989,119
7756,5179
7881,6228
112,7224
3691,1907
7204,3086
8731,643
4822,5240
1420,36
1068,9922
9644,8035
6409,4341
8465,6530
3553,3407
389,3233
7666,2038
3614,7070
2830,4243
8091,2341
1762,4192
2961,8821
1579,139
1212,3437
9713,3123
2770,6240
3076,9919
2676,5753
4787,6739
7093,6608
4570,5477
9310,7083
3072,495
871,7470
8990,9949
5032,2072
8119,2532
5573,6600
7881,6864
91,5813
1744,4641
3406,2225
3432,9030
7480,2927
3503,8357
7410,781
133,7431
61,5365
7260,3505
8344,2804
6071,2208
151,1386
430,333
7505,3502
813,6008
5220,643
1534,871
5877,6090
8868,5689
1039,6082
1804,7692
8092,4698
1857,6925
738,6541
6084,5238
9123,7132
8302,8887
1617,955
5254,7564
6334,7636
7066,2198
755,3067
3437,6612
1792,9280
2450,8579
7702,7032
2372,4733
9917,4943
1223,7241
2126,2806
4178,3078
1277,603
3020,366
7744,4047
3184,4888
82,850
5785,4342
1485,724
3387,7745
5616,3355
5637,2212
5764,7179
9828,7756
9270,7698
7860,430
814,4249
2030,8062
5936,3136
7437,7519
292,9413
1111,7423
5809,4265
5195,1575
2272,174
1,6578
2883,9477
7437,3089
3071,1530
6743,5727
9623,1714
5144,6560
438,2028
6676,4122
2068,2692
1690,9683
5116,1222
8362,8788
3277,7907
1456,1826
7473,1578
9582,8362
7928,4733
2278,8892
5003,9704
1456,5038
6259,1277
402,4303
2297,9684
1266,3940
7993,4908
9948,7410
6432,6143
7075,4063
4027,8432
2596,6598
2459,9559
5616,2615
8667,985
6245,8397
6670,479
5118,9069
3661,5967
8083,5745
1458,2390
4433,6707
496,9570
6734,6690
1926,9642
6862,3327
5204,2808
9459,9267
9770,9565
1681,1312
904,7636
6334,6766
2686,2615
3647,625
1851,9628
8365,9737
2025,6983
8954,3779
5809,1230
7999,1939
52,6137
8684,6181
3244,743
4568,9336
5917,5333
9962,9415
887,5392
887,241
2220,7474
3858,8885
1459,8587
2481,6654
9118,6417
2481,5063
5385,872
3637,8615
4612,5136
4809,9517
8547,3895
7741,3033
7738,1109
626,641
6316,5484
7624,7200
2267,2283
8977,578
8415,6802
3819,8420
7145,4652
7804,2097
9142,8691
6405,8496
3489,6689
6214,9144
2431,5809
2939,2915
5810,7009
1738,4418
5919,7199
9858,4902
3335,9794
264,5989
5157,999
6496,4353
91,4784
4365,258
5170,3160
6985,4729
7488,7589
3655,8792
7049,7362
5833,836
4384,4243
9877,959
9699,9474
1961,7670
8366,3320
6687,7199
3742,1217
5035,115
2808,952
480,2424
6802,5394
2587,5747
9748,6238
1421,2210
9531,8623
7304,3957
631,1178
8463,3636
4094,4659
6462,4702
3305,2921
4114,3033
6333,8913
5183,5153
9050,8547
8955,2898
6899,1913
6245,7717
8737,3269
3499,2540
5179,279
4516,1508
1307,9503
3298,4524
2002,73
5157,7492
1789,7262
2153,524
7749,787
9795,7145
6654,6454
6910,7998
137,8144
7454,4078
8983,4637
8534,9123
6132,250
3222,1553
7621,8370
5689,7309
790,4435
9240,9713
1889,8882
6449,9252
5973,354
1593,1340
919,6236
2932,7804
2484,6734
3903,123
6383,7160
4858,6246
5389,3990
705,2979
6168,9800
2179,4931
5974,5616
6262,286
8645,7906
9169,7427
4570,7299
7679,7443
4791,3954
892,8647
9230,7727
9684,6899
3544,8302
6999,9501
5712,6541
5832,9555
9038,1248
9910,2573
1702,889
1782,3784
6787,9589
4905,3966
8411,5745
7558,5142
2764,7228
5389,76
7965,3544
3804,6256
3360,8507
7072,24
2722,850
2090,7487
5696,7601
712,8913
6529,3655
4136,5447
5518,5254
5519,6798
553,5828
2238,6371
2756,2740
7397,8017
4876,2459
9395,7646
1113,3171
6591,871
6418,7198
9854,4238
6541,8536
7340,4712
7692,4788
6529,3580
8083,794
4167,5936
5365,802
495,8882
578,4745
4049,6104
2281,163
9589,9871
7491,7317
5905,6349
4607,44
1230,2459
2171,117
2249,8382
434,181
9014,7304
8535,6528
3193,8680
2636,8522
762,7750
5347,6016
6922,4265
9274,2379
6977,204
1999,8956
6225,3033
9101,694
2352,694
474,1590
6405,5389
9522,3966
7294,2972
8300,3813
4906,6937
2099,9322
2915,3900
5806,2460
3485,5317
904,5306
7121,1964
7728,9438
1206,3024
3324,3112
6417,6726
1702,7679
2918,4967
7317,9740
5603,7299
2051,8890
449,3699
9590,4355
1939,833
6591,3967
7358,5748
4041,2100
9306,4761
5916,3040
448,549
2184,651
4386,4866
6580,9413
5560,354
2380,7519
9843,3895
5938,1703
2835,6190
1464,7309
9973,7078
3007,5946
528,2202
3467,2096
6439,1037
4806,9644
6724,8810
3493,8904
5398,1345
4550,2937
4874,4055
7901,7819
7624,6084
5288,313
4878,3006
173,7606
7066,1670
329,5157
76,8652
7990,9625
9037,6000
8672,7040
2491,9977
4871,5811
8044,2053
9590,568
3617,1209
7928,2138
6059,7492
248,4472
9336,1075
3621,4561
1148,7270
5916,3499
9118,5201
4625,8399
1127,1208
4852,8163
6920,3666
7674,3068
7477,9871
7445,3725
814,7687
4935,5455
3067,4386
9324,1209
8630,9020
9594,8128
2305,480
1074,7635
9597,1700
2372,8385
3118,8548
3660,6770
8526,9977
2150,695
3985,7512
2359,5235
7130,4239
1718,8152
2611,3595
9760,2724
3101,4966
9366,5114
1185,7424
8723,502
3172,6027
123,3627
9821,7357
2893,1686
8648,4553
2537,4514
6897,998
2997,5415
3400,6928
6665,1480
1670,8085
9029,3173
4853,298
133,2108
2691,6897
9105,9600
9410,6915
575,7801
3087,2963
8671,9090
7116,861
6658,2972
1589,9702
6450,16
8510,9828
817,6474
1867,9014
52,1204
4352,1403
872,3591
2179,820
8420,7822
6123,5615
4355,6284
238,5001
106,2481
6831,2224
6517,125
7901,1964
3835,712
8303,3305
5600,9555
4328,1667
3342,8804
9875,45
5690,4458
9833,2653
7634,6655
2743,8665
1072,2335
3683,292
3625,5694
7774,1430
2611,4612
8772,8977
4615,180
333,2864
1586,3475
4933,6298
9474,5689
1296,9589
6900,797
1777,4046
7075,9820
2480,1222
4625,6778
8170,7687
4229,6449
1617,304
7838,9030
6724,925
6622,1578
103,6482
286,5205
5055,1225
6001,6910
8535,2877
8075,3436
8773,7262
2344,8579
1834,4625
6182,475
7896,6622
2024,3256
9815,8647
479,6281
2458,8010
3840,6354
5651,2719
2587,8874
164,1316
4215,1370
2404,8017
44,2865
559,1035
6072,9784
9977,4462
7606,8215
4676,4767
6065,6115
6852,7584
9510,3409
8541,3144
9102,1698
3186,9675
7853,2605
7864,3869
9751,4722
6352,542
2336,3554
1650,9662
4240,6978
6603,931
2934,1035
3796,5063
2218,4979
500,7925
5715,3320
3095,8287
4104,8541
3301,2
1913,4767
5370,1500
1358,8656
327,9459
1999,9168
7973,1590
5032,4867
9865,5169
9586,8580
695,6124
6509,7937
6328,3327
279,7106
6560,140
1014,4769
7209,7648
9873,8769
8197,3217
6417,9202
9916,5022
9618,3554
8579,6721
9623,1038
5802,1593
1737,1791
327,3426
7221,5587
833,1164
3432,6048
3925,6947
3142,9447
1576,3874
6077,2025
3966,7078
1388,9877
3683,2822
2435,1367
8266,5256
7247,2154
715,1133
5483,6837
6541,7688
4170,4560
210,5708
8797,5912
2719,5913
4791,1137
5526,2937
5943,6928
1659,908
6542,8572
4166,2545
8625,2249
9208,7634
73,1733
9544,8176
5170,5687
1327,4028
8785,7238
5640,732
6381,3144
3865,2165
7217,2443
8755,194
1884,7292
7160,1327
4327,2932
4407,7614
781,7083
8885,5940
3407,4659
475,8882
7727,7424
8010,495
6554,4212
820,1456
4876,5200
1331,6343
3316,5812
2285,7541
672,7918
829,5936
5809,5712
4097,2454
1697,6212
7139,7467
5294,6831
4240,5650
9377,382
5180,8533
4049,2932
5292,5180
5308,9440
9207,4862
208,545
6721,553
4358,9623
820,6670
7965,1850
2554,1320
9316,3321
5798,4821
3396,5384
7485,8667
7240,5939
3311,3577
1478,8308
598,4041
1703,2585
6883,5916
7492,4352
9476,617
313,8728
955,6495
3766,4290
1031,6497
8086,4328
2200,6300
5884,174
6964,8992
2479,8630
1002,859
4239,478
7431,2219
9415,2272
6623,2863
3900,5919
5032,8474
8680,9565
8420,7262
9895,9269
2274,16
2877,7204
9341,1488
6084,3148
4483,2944
3339,4620
7215,4863
4587,1016
1222,1387
5169,8315
1861,9674
2959,4032
7451,2491
7396,6921
9122,8873
9017,5592
1744,9833
9528,1036
1193,208
892,4759
2532,5466
5176,430
2244,8800
7337,5684
4632,7313
1464,5931
133,6296
5750,593
1706,3395
3821,3065
6889,194
8216,2712
7213,2305
719,6300
6306,7690
137,8665
4608,3426
6097,3152
5135,1320
156,8734
9970,126
8016,2162
5742,8977
4166,1059
9871,2511
7621,24
9728,7003
9160,7760
9695,2593
6381,6333
4848,3113
365,1737
1992,4862
9376,2963
8308,7460
8665,3067
2974,4179
7707,5789
2611,9873
7558,2275
4009,8813
4042,5603
9163,3342
844,2171
8178,7519
7694,5180
3173,8488
1537,9904
125,2411
1390,2802
1127,5406
9322,6743
5032,325
7692,9751
6006,1699
5547,7280
947,9674
1530,2028
1590,3660
1277,7049
1301,6823
8042,5332
797,7451
621,4837
4557,6105
8396,7880
4958,9924
6932,4943
7249,46
5158,5045
1421,4958
1803,4167
7980,2787
4809,6499
7865,4841
8195,3563
9642,8947
9263,7766
1249,3480
5288,2325
3384,4282
4104,6213
7332,8514
9575,7061
1916,806
7512,9177
6968,115
436,2701
6968,5355
1058,3476
4302,9251
9919,7863
1952,6115
3976,2465
4165,4338
9758,9009
3068,7628
4035,2806
5736,2847
3269,9438
9394,325
7418,9958
1320,1862
1804,9056
9199,9125
5315,8028
6534,343
6899,2380
787,5238
3112,5820
4169,1085
4908,6544
238,2219
9438,5727
6781,2537
3345,628
4487,4778
2939,6707
6228,6916
7344,3247
860,16
5830,2559
6143,7687
1208,5466
7313,4414
3203,850
620,2559
4905,9703
8061,8290
5787,6578
7462,9702
7450,398
4020,736
3751,5802
6852,4387
8248,620
2774,6968
6869,5969
3396,4815
307,2390
4821,9958
1616,5753
5708,7776
2606,2032
6382,2543
552,2354
6259,4549
173,8035
3604,3168
9365,7429
3463,3486
5619,3888
4043,8085
436,5142
1541,8620
3480,1885
8731,1039
3230,9927
4379,4047
8768,9794
1204,2802
5419,8672
3660,515
3266,7811
9895,5545
9584,2760
836,9240
2756,8609
2412,9895
5613,868
9623,344
4773,7888
5827,2454
7925,1810
208,8722
7865,4966
5296,3604
6808,1838
868,7815
3472,4050
176,6622
5345,8536
5192,6450
8415,5832
3174,2441
4104,1307
524,3726
7728,7677
8666,9737
9570,7182
3068,7164
6354,4523
1201,7437
2212,2421
5483,2484
9871,3337
5119,3710
6781,2326
97,2030
5572,1589
2605,5545
8248,6836
2404,7238
4539,9395
9576,2974
6418,8901
8092,684
7212,9995
3486,6236
3217,5182
7683,1498
2302,7330
1500,5880
6236,2169
3286,5538
5751,6090
9287,5718
2169,1827
1415,6181
5144,5603
9177,3020
256,6022
7571,6914
6283,2694
7792,7760
8544,5690
3965,82
2305,9758
1445,7497
7829,8174
3751,2830
8878,6970
9895,621
4074,5634
1365,3781
9697,2034
7172,313
1272,7085
8394,9145
5707,1047
7816,7424
7863,3502
5170,3396
6748,9644
2854,6236
8249,9302
6600,7689
7535,1002
4902,7116
7120,9805
630,6798
9490,4463
7609,9562
7609,1926
2136,3503
3542,7628
699,9442
3638,4652
4652,1031
2030,6808
3331,1529
3120,204
2212,8798
2335,6281
1382,5647
1641,4842
9556,2575
4167,4634
445,6985
5288,5142
6739,3285
424,3556
9876,9474
3766,4176
4957,9819
5654,6126
9956,2454
5380,8643
253,2114
736,4379
2261,9911
1913,4173
2202,5351
7906,2576
9196,6081
4107,9746
5035,7365
8617,4542
7049,5646
8010,6626
7810,7488
7012,7450
4624,8228
787,9784
5459,4047
6582,8128
3599,7518
4577,4821
7317,4979
2312,2633
2739,3865
6456,5603
5035,9896
4325,7876
7061,5447
3559,1585
36,1164
1463,6246
3118,7226
5312,5255
8210,2241
4318,4483
3496,9171
8720,9862
3031,9973
6322,5348
5384,2465
2025,5045
4577,1789
5666,2417
3284,3434
2973,7038
6240,7833
1327,7819
1937,269
7497,8222
9701,3321
2011,4601
7330,9235
3720,3348
9267,3500
7821,3610
8269,5727
6380,7100
2540,445
3241,7100
6185,6000
8272,9054
1068,4215
861,5842
5205,3604
4491,6165
3706,3336
5872,8564
9588,9310
3717,5024
5154,3647
5598,9764
3301,943
5827,9450
2379,6560
7062,9689
6104,7587
4196,5811
4176,6393
989,1430
6335,4022
554,6190
3726,1606
4203,951
5317,9020
3016,1420
9416,8573
5032,712
7875,3482
8967,14
7070,6448
6393,4212
1206,7398
3050,5005
4365,3430
2364,3217
9029,1694
4469,7087
811,6558
8515,1541
5161,8755
4915,307
2719,4500
9582,4561
2544,6214
6348,2861
9563,9490
1599,8222
8044,3439
7196,370
7161,7881
1365,6322
9522,865
2944,9387
7816,1516
2851,3873
6552,6504
6320,7152
5383,9062
4726,7606
3040,6607
1484,2148
2102,2804
9166,2676
3100,2202
7635,8507
3874,1164
2822,8457
2411,7766
8449,5802
4540,5932
1065,7827
5835,9410
9875,6588
5345,4624
1228,5281
4967,3067
156,7485
5256,578
9091,7159
3901,3616
2179,325
4238,1877
9009,8692
543,9348
3606,9995
1541,333
896,6951
7474,1943
7871,7204
9789,3177
4549,248
5101,7829
5477,4712
6453,5079
1867,2025
4581,4478
6371,8632
7156,7720
8465,9568
7293,6081
1454,3416
1252,445
5512,8211
446,5810
3575,3965
6682,9081
2069,5787
2375,8064
9649,7399
8749,4042
8397,9290
9712,810
8442,6781
9887,5913
8128,6827
4091,7442
1430,7476
1420,9649
2834,9316
5745,3335
6909,7488
8544,6540
1365,8062
9865,4550
1937,1380
7077,2018
7587,3571
5647,4791
2150,5531
3298,4385
2218,1148
3406,1166
2330,9188
9442,34
3951,1738
8491,9528
8616,2027
6287,2204
9002,3553
6027,9737
6120,5456
4496,9142
6238,5813
7199,9178
5689,2838
8388,9921
9679,9704
9190,8772
8074,2207
1344,3606
5586,9714
2297,4789
9450,8785
3441,3222
4133,4802
1502,4626
9267,924
8575,2103
2076,3090
4190,4130
5348,2843
8617,3037
445,4622
6748,2554
7603,732
9748,7692
9492,5035
649,5712
6864,9728
6852,5933
9854,8733
1064,4258
3676,1743
3203,9235
6612,1779
3033,9511
3285,6657
2522,298
8158,7323
4690,4078
3568,9178
985,52
5270,3412
4799,3089
2008,9081
1249,6910
4035,2203
5877,6329
2179,9341
1067,7557
8178,7690
1762,9489
9872,8416
6639,6112
7485,5687
4044,6778
8372,8589
6993,565
8287,1031
4635,5595
2265,307
4196,6655
6449,5675
732,2116
6367,2330
2782,7323
2596,6620
3142,2853
4115,8555
7355,9924
5757,7624
9143,82
4809,1478
1245,8982
7062,1002
9125,1312
8399,5359
2563,2090
3326,3581
5554,5365
2079,836
7049,3497
5168,8320
9984,4586
4735,2564
6710,117
699,4278
7225,1984
241,2845
8691,4558
8745,3071
6023,4318
2772,6723
4818,9828
8022,5936
8630,4028
6134,5415
9895,3009
241,1884
8065,2563
9177,8643
4768,9584
7460,5161
7485,8284
5825,6850
9591,123
552,8887
6797,1782
7603,7999
2698,7247
3142,6723
8082,4919
7833,4487
8696,1451
7474,9348
7880,9618
5521,3764
7230,6007
9459,4391
3415,3168
4469,5384
3337,4238
3432,2119
4179,3742
1803,6892
333,4447
1503,7121
3412,3223
9590,5959
9033,4447
2030,8303
1932,9854
3766,5637
201,5048
962,5134
9336,4591
7066,1249
2859,2436
6750,3695
8548,1166
9020,4641
2028,6900
5154,6489
6982,9123
7178,7749
3233,860
6329,3320
9335,3561
8817,6159
5275,3801
7223,316
9760,8953
2222,5912
2554,2537
3020,3277
6238,4957
3076,5365
4009,4786
9322,8564
9057,9524
8113,7106
2459,1096
5830,499
1071,8589
931,2038
7971,8608
4289,4542
681,8255
5880,2955
796,840
5748,8829
2441,5533
5317,501
8395,779
1738,9388
6179,6488
2051,1365
44,3165
4983,9199
8465,1042
6024,8366
1779,5614
4334,7072
5600,1245
6655,4410
7444,3316
593,1495
2878,8996
1382,4044
7937,2353
5177,3020
4107,9022
6603,621
2787,5736
2294,6552
204,7492
3648,1595
8623,7571
7833,675
713,4690
5997,6148
7238,2629
7483,5526
9141,139
3672,4817
8664,7375
3386,1687
6883,9556
3903,7329
2063,1253
3751,4853
5714,5912
1248,1613
9036,6909
260,3333
1578,2898
5764,5563
1577,9382
1984,6831
7524,6120
2585,1155
4745,6663
8647,6544
11,4516
2892,4368
9471,2213
9190,7535
6723,7418
8850,9523
4445,9676
811,7804
6505,4418
8078,4930
5398,6329
496,8473
6718,4891
1484,8665
582,7822
4821,5355
1047,6462
5586,4845
8268,1109
6897,5509
8028,6419
6188,4789
446,4242
8724,1033
2912,3384
9712,343
4226,9706
1737,543
9319,6380
7803,3665
8272,9142
1345,2871
5392,5491
3505,6335
3825,6305
4410,7635
140,6657
7616,5538
2758,5521
9144,6540
9477,7096
2685,8248
6899,5828
7487,316
7860,3345
9887,4364
6433,4402
7285,1016
1033,2787
2493,3819
6663,8382
6850,460
4833,3088
3284,8423
8342,3510
9435,1744
7860,8929
6558,8788
9123,8580
3779,3586
794,8473
2214,8174
4852,6450
2722,406
635,8250
6743,9507
9833,4433
5666,7301
8580,1340
3951,724
7071,5278
8792,7558
2676,1907
897,9022
9924,36
8094,3426
8626,4290
2661,5572
8256,9103
5232,4110
5646,6672
902,9172
7300,883
8395,3674
8817,5059
9743,631
1854,7743
1415,5072
396,3336
4729,5637
4731,8035
4098,7816
2431,6789
984,9540
5477,7217
786,4773
8955,2374
2069,3485
9699,3742
4829,7472
9139,5757
4717,2944
6922,3591
9135,3233
6507,5168
7301,5741
9627,479
3112,6707
7093,159
4493,1619
2518,6670
9702,1078
3990,9457
7599,201
5633,7093
5913,4836
2697,1500
1937,7611
1301,6097
7399,6723
4582,6530
2570,9162
3233,3071
9585,796
5254,9697
4728,5461
8861,1595
4829,2578
3568,7738
8228,7006
2822,6900
6620,8955
7026,4227
8546,3316
425,7756
5702,1871
8547,3951
724,2145
8342,2819
4536,4491
1277,1917
7072,627
7213,2573
4183,7399
1593,2115
1498,4633
9002,9825
1155,181
3916,9784
5430,201
3118,9657
4989,6868
7047,1365
4438,4676
820,5157
4435,9531
7249,973
6676,6552
8882,9865
7946,9948
8616,7747
7623,9160
4731,5333
3548,4280
1955,1279
9405,3101
3903,5013
4364,7652
5221,5003
7017,6964
4111,1857
3470,2200
5554,7175
3505,3118
7876,9977
2820,7733
3599,899
9121,7492
1135,3176
984,5616
8797,3315
4136,3556
9121,3636
1133,2593
7300,543
6925,5997
3854,8474
9760,9501
9177,9759
5538,3498
9220,6932
8428,2739
8830,398
5917,2274
3615,7252
4352,9528
2081,4262
4845,4906
8983,1488
9321,2898
4169,5730
6541,390
7175,1516
7667,3016
6044,4766
8013,8144
8042,5756
3031,2740
76,5848
6065,6736
7182,6736
1949,137
5183,1534
822,2694
1563,8885
4830,4129
5144,2463
2024,9887
5359,6240
4633,9178
8966,5745
9657,7424
6706,7175
6037,8846
8680,1
8533,4806
9021,617
4679,159
7470,2898
2968,7822
2790,6672
3291,5415
37,6991
9990,8370
2253,6052
658,1589
2743,2415
1390,9610
1987,2085
7301,932
5158,794
8000,8789
2285,3009
6658,235
7047,7744
8423,5641
2274,2014
9658,927
4712,6037
3626,4542
5299,980
1786,7747
3186,1426
8035,365
3298,8215
6600,5093
2921,8096
8804,333
356,2322
8615,8392
9553,786
2654,5917
2939,8985
4270,8544
3931,4462
4290,9405
4849,6789
1585,4017
3196,7017
3869,9627
664,7689
6269,5633
7603,8878
2451,3672
466,2986
2731,1917
9521,8696
163,3729
5864,6580
9751,7906
9653,9218
4571,1068
1686,7175
1426,1003
2145,7633
660,538
1421,5466
5381,9087
9965,656
7647,8665
3616,4263
4081,3244
7118,2204
1627,2944
8875,7690
2246,5785
2939,1855
2248,8195
1589,3699
4787,4522
8197,7833
6454,4136
173,5598
5650,8819
4203,7065
5884,5158
4687,2064
3898,9833
3285,3242
2766,6723
5598,1589
2851,1008
2695,10
7305,6044
9190,6657
8920,2774
3421,9169
2780,9277
3949,4784
8069,6123
5406,8457
9316,6144
5478,6439
9209,3407
2145,6534
4745,9746
7072,1057
5235,5370
5613,500
7727,1245
2575,2686
3485,9056
7717,2860
2821,5447
947,980
7614,3486
8474,4800
6001,7365
1324,3586
7846,7050
7689,1358
9492,9854
5843,3488
6294,7745
7723,3279
8384,1296
2558,7827
1503,9624
1022,817
6348,5538
6928,1027
7077,2379
351,638
6623,8608
9782,5693
3957,5921
5353,6981
1487,3355
9485,8159
112,7047
4478,2861
6639,7518
2222,9166
7614,8484
2874,119
9800,3869
125,3409
8764,2407
9679,7198
9336,2676
3483,5714
6389,7896
4384,3037
436,9062
4203,1309
811,125
980,9699
2760,1807
925,2558
6728,850
3172,7605
684,7048
5717,961
7031,6827
4167,390
4634,9904
7779,8488
8083,9748
5083,5153
961,9625
5385,2821
3131,4115
4617,5587
2698,6920
8119,1792
6303,2025
7304,9477
6790,785
8112,4582
6707,4989
7804,291
6728,140
7557,2011
1987,5301
9422,3088
9319,6761
2032,2119
3007,6882
7206,5921
316,5909
7001,6081
1459,7601
3239,8926
7012,5916
871,6668
479,766
8028,1838
6035,2780
3278,8805
1494,7990
8728,4258
4920,3625
3510,3957
554,6188
5967,5238
5118,117
6917,7692
1838,8620
9122,9269
7139,8804
7201,4920
3416,658
3788,603
8189,6507
7505,6744
8619,2106
2445,4561
2973,4043
8097,789
7636,5807
6672,7238
575,9882
2878,4905
6544,7728
2828,1458
2481,7299
7829,7546
927,5684
5883,1593
9851,1185
8761,2409
2532,1099
2898,852
2681,4041
6790,5693
8022,3436
1289,2463
6212,8424
8983,4657
6864,4822
7594,1488
9828,1738
9407,4745
9018,9005
7154,2278
7053,8620
9911,4021
5148,6378
7491,1762
812,5491
2417,4379
9984,7549
8555,7349
5877,6803
738,5916
2100,6440
7198,4729
3901,3605
9373,8892
8615,7311
9499,8287
6001,8300
6715,8817
836,7937
6689,3626
204,6977
8062,4753
7480,6037
9322,8675
2018,3595
3336,4762
9141,8605
5977,627
6077,9215
4542,3311
4612,353
2838,4570
9035,9825
7829,7609
7666,5114
8012,6322
5637,4414
9217,6827
5384,1907
7993,2853
8086,1807
2341,6897
6027,3416
6199,9287
3954,8527
9544,448
9035,1403
1702,6815
4488,3482
962,6224
8268,286
7239,1898
1252,4081
6928,9706
5294,2002
9220,883
3898,7774
9750,608
1667,2934
9921,6655
8819,2270
9584,3093
3120,7729
5665,3120
3660,9643
4687,9781
9712,3379
6335,9487
6505,7744
3421,4134
3475,3751
1485,1613
3742,5240
3241,8838
6947,3757
3606,5946
8320,3645
658,9864
6128,8170
6883,9731
4238,9160
8882,5521
2103,5383
2740,2724
8797,8268
6402,245
4712,3595
4044,1390
8989,4849
4753,5026
6439,9171
1721,4239
8521,2553
32,1451
5665,6322
9277,1893
7335,4042
7753,3561
3079,5690
2883,9678
7364,4047
6365,9029
6658,9589
7738,4110
3726,3284
2843,7100
9135,4770
4676,1051
5221,4355
